src,dst,weight
42.0,1297.0,3.643080219717376e-07
43.0,37.0,4.6878515291837175e-08
43.0,43.0,0.33332937955856323
43.0,95.0,0.33332937955856323
43.0,333.0,0.33332937955856323
43.0,373.0,4.963558453141559e-08
43.0,586.0,5.396989166683852e-08
43.0,1280.0,4.9422787640196475e-08
44.0,44.0,0.9998104572296143
44.0,85.0,2.64328427874716e-05
44.0,291.0,1.6393912574130809e-06
44.0,758.0,1.8221089703729376e-06
44.0,773.0,1.6957091020231019e-06
44.0,821.0,3.145538585158647e-06
44.0,1104.0,3.304398887848947e-06
45.0,45.0,0.9997256398200989
45.0,145.0,2.136230023097596e-06
45.0,583.0,1.934852662088815e-06
45.0,1110.0,2.4027735889831092e-06
45.0,1159.0,1.8361810134592815e-06
45.0,1177.0,3.8571315599256195e-06
45.0,1470.0,1.776729845914815e-06
46.0,46.0,0.999930202960968
46.0,153.0,2.0124289790146577e-07
46.0,483.0,7.742201546534488e-07
46.0,500.0,7.045330221444601e-07
46.0,1164.0,1.7512033423372486e-07
46.0,1300.0,6.966691898924182e-07
46.0,1359.0,1.2899250805276097e-06
47.0,47.0,0.9999117255210876
47.0,238.0,4.6738159653614275e-07
47.0,372.0,9.929294719768222e-07
47.0,852.0,2.873880021070363e-06
47.0,915.0,7.059054496494355e-07
47.0,1403.0,5.800114877274609e-07
47.0,1489.0,3.996933344296849e-07
48.0,48.0,0.9996891617774963
48.0,173.0,7.332281256822171e-06
48.0,580.0,7.297661795746535e-06
48.0,769.0,2.846002189471619e-06
48.0,829.0,3.039563580387039e-06
48.0,969.0,4.112556780455634e-06
48.0,1063.0,3.73470675185672e-06
49.0,49.0,0.9998534321784973
49.0,297.0,7.850539418541302e-07
49.0,402.0,2.1171110802242765e-06
49.0,520.0,1.526476239632757e-06
49.0,554.0,3.2513795304112136e-05
49.0,977.0,4.377559889690019e-05
49.0,1098.0,1.1140979950141627e-05
50.0,50.0,0.9999569058418274
50.0,181.0,1.8964230719120678e-07
50.0,318.0,3.019800374204351e-07
50.0,319.0,3.369387115981226e-07
50.0,920.0,8.918565868043515e-07
50.0,927.0,1.6809836722586624e-07
50.0,936.0,1.77670315792966e-07
51.0,28.0,1.5389043710456463e-06
51.0,44.0,1.2130608411098365e-06
51.0,51.0,0.9998095035552979
51.0,85.0,1.1920986935365363e-06
51.0,291.0,4.142147190577816e-06
51.0,698.0,2.1729285435867496e-05
51.0,1104.0,1.1279025784460828e-06
52.0,52.0,0.9996064901351929
52.0,260.0,7.2253878897754475e-06
52.0,459.0,9.640469215810299e-06
52.0,615.0,6.937471880519297e-06
52.0,658.0,2.132544614141807e-05
52.0,785.0,4.940075996273663e-06
52.0,809.0,1.1377708688087296e-05
53.0,53.0,0.9997150897979736
